1	1473	360	22	2	1	1	3	4	11	12

# GLASS BRICK
1	1952	400	23	4	0	0	4	5	15	16
1	1968	384	23	4	0	0	4	5	15	16
1	1968	400	23	4	0	0	4	5	15	16
1	1984	368	23	4	0	0	3	4	15	16
1	1984	384	23	4	0	0	4	5	15	16
1	1984	400	23	4	0	0	4	5	15	16
1	2000	368	23	4	0	0	3	4	15	16
1	2000	384	23	4	0	0	4	5	15	16
1	2000	400	23	4	0	0	4	5	15	16
1	2016	368	23	4	0	0	3	4	15	16
1	2016	384	23	4	0	0	4	5	15	16
1	2016	400	23	4	0	0	4	5	15	16
1	2032	384	23	4	0	0	4	5	15	16
1	2032	400	23	4	0	0	4	5	15	16
1	2032	368	23	4	3	1	3	4	15	16

1	2096	384	23	4	0	0	4	5	16	17
1	2096	400	23	4	0	0	4	5	16	17
1	2112	400	23	4	0	0	4	5	16	17


 # GROUND
# type	x	y	ani_set_id	width	height	isInteract	t	b	l	r
2	0	416	20	39	1	0	4	5	0	5
2	624	400	20	29	1	0	4	5	4	9
2	624	416	20	29	1	0	4	5	4	9
2	1152	416	20	22	1	0	4	5	9	12
2	1536	416	20	5	1	0	4	5	12	13
2	1664	416	20	36	1	0	4	5	13	18
2	2256	416	20	35	1	0	4	5	17	22
2	352	368	20	2	3	0	3	5	2	3
2	1505	336	20	2	1	0	3	4	11	13
2	1569	400	20	1	1	0	4	5	12	13
2	1585	384	20	1	2	0	4	5	12	13
2	1601	368	20	1	3	0	3	5	12	13
2	1665	368	20	1	3	0	3	5	13	14
2	1681	384	20	1	2	0	4	5	13	14
2	1697	400	20	1	1	0	4	5	13	14
2	1793	384	20	2	2	0	4	5	14	15
2	1857	368	20	2	3	0	3	5	14	15
2	2256	368	20	2	3	0	3	5	17	18
2	2256	160	20	2	10	0	1	4	17	18
2	2832	240	20	9	12	0	2	5	22	24
2	2976	400	20	8	2	0	4	5	23	25
2	3104	384	20	1	3	0	4	5	24	25
2	3120	369	20	1	4	0	3	5	24	25
2	3136	352	20	1	5	0	3	5	24	25
2	3152	336	20	1	6	0	3	5	24	25
2	3168	320	20	1	7	0	3	5	24	25
2	3184	304	20	3	8	0	3	5	24	26
2	3232	240	20	8	12	0	2	5	25	27
2	3008	240	20	12	1	0	2	3	23	25
2	240	368	20	3	3	1	3	5	1	3
2	272	336	20	3	5	1	3	5	2	3
2	400	368	20	5	3	1	3	5	3	4
2	464	336	20	4	5	1	3	5	3	5
2	512	384	20	6	2	1	4	5	4	5
2	512	304	20	4	7	1	3	5	4	5
2	1264	384	20	7	2	1	4	5	9	11
2	1296	352	20	7	4	1	3	5	10	11
2	1328	320	20	7	6	1	3	5	10	12
2	2144	368	20	3	3	1	3	5	16	18
2	2176	272	20	3	9	1	2	5	17	18
2	1312	144	20	4	2	1	1	2	10	11
2	1408	192	20	4	1	1	2	3	11	12
2	1488	176	20	13	1	1	1	2	11	14

